Iteration	Posterior	Likelihood	Prior	sigma2
5380	-64.41103	-68.97196	4.560932	0.003484105
5390	-64.37417	-68.92565	4.551478	0.003517198
5400	-65.02789	-69.42681	4.398914	0.004096894
5410	-65.13546	-69.77794	4.642481	0.003211255
5420	-64.37233	-68.92326	4.550932	0.003519121
5430	-64.52353	-68.97857	4.455034	0.003873307
5440	-64.5129	-68.96964	4.456733	0.003866732
5450	-64.98142	-69.38441	4.40299	0.004080227
5460	-64.32881	-68.86144	4.532624	0.003584141
5470	-65.15486	-69.79877	4.643911	0.003206667
5480	-64.4872	-69.06281	4.575604	0.003433358
5490	-64.63978	-69.07849	4.438705	0.003937073
5500	-65.12912	-69.51958	4.390457	0.004131688
5510	-64.74582	-69.17203	4.426208	0.003986585
5520	-65.15529	-69.54364	4.388355	0.004140383
5530	-65.17922	-69.82491	4.645682	0.003200993
5540	-64.32091	-68.83379	4.512879	0.003655614
5550	-64.95531	-69.58356	4.628257	0.003257258
5560	-64.86931	-69.28274	4.413432	0.004037845
5570	-64.58223	-69.17192	4.589681	0.003385365
5580	-64.33592	-68.8366	4.500682	0.003700475
5590	-64.71144	-69.31655	4.60511	0.003333534
5600	-64.3192	-68.83962	4.520425	0.003628134
5610	-65.06802	-69.70538	4.637368	0.003227717
5620	-65.23077	-69.88011	4.649345	0.00318929
5630	-64.38685	-68.86913	4.482281	0.003769197
5640	-65.92458	-70.26108	4.336495	0.004360765
5650	-64.42439	-68.89758	4.473191	0.003803614
5660	-64.56366	-69.01264	4.448981	0.003896826
5670	-64.32322	-68.85108	4.527857	0.003601269
5680	-64.33759	-68.87541	4.537818	0.003565575
5690	-64.52236	-68.97758	4.455219	0.003872592
5700	-64.38408	-68.86712	4.483041	0.003766333
5710	-64.50357	-68.96183	4.458263	0.003860822
5720	-64.33035	-68.83435	4.503997	0.003688228
5730	-64.31998	-68.83464	4.514659	0.003649112
5740	-67.02121	-71.30133	4.280116	0.004613686
5750	-64.40574	-68.8832	4.477462	0.003787403
5760	-64.32125	-68.83359	4.512344	0.00365757
5770	-64.34408	-68.84078	4.496697	0.003715251
5780	-64.32166	-68.83341	4.511758	0.003659714
5790	-64.65003	-69.2482	4.598167	0.003356759
5800	-64.33868	-68.87705	4.538367	0.003563617
5810	-65.21149	-69.59543	4.383943	0.004158688
5820	-64.36573	-68.85428	4.488542	0.003745672
5830	-64.44312	-69.01079	4.567667	0.003460716
5840	-64.68182	-69.11536	4.433541	0.003957458
5850	-64.46623	-69.03821	4.571979	0.003445826
5860	-64.5828	-69.02907	4.446265	0.003907422
5870	-66.04701	-70.37647	4.329454	0.004391579
5880	-64.64476	-69.08284	4.438078	0.003939545
5890	-64.32935	-68.86235	4.533	0.003582796
5900	-65.82908	-70.51483	4.685745	0.003075286
5910	-64.52064	-69.10157	4.580934	0.003415109
5920	-64.45023	-68.91808	4.46785	0.003823987
5930	-64.56093	-69.14772	4.586788	0.003395175
5940	-64.60593	-69.04904	4.443109	0.003919773
5950	-64.88491	-69.50705	4.622136	0.003277259
5960	-64.32191	-68.84821	4.526298	0.003606886
5970	-64.39754	-68.95529	4.557745	0.003495227
5980	-64.32435	-68.83305	4.508698	0.003670929
5990	-64.76086	-69.18542	4.424564	0.003993143
6000	-64.32545	-68.83314	4.507694	0.003674615
6010	-64.31974	-68.84221	4.522471	0.003620718
6020	-64.67869	-69.28017	4.601482	0.003345649
6030	-64.57638	-69.02355	4.447165	0.003903909
6040	-64.94994	-69.35577	4.40583	0.004068657
6050	-64.39298	-68.94959	4.556605	0.003499211
6060	-64.37509	-68.92683	4.551748	0.003516251
6070	-64.3231	-68.85083	4.527727	0.003601736
6080	-64.3831	-68.86641	4.483314	0.003765307
6090	-64.62858	-69.22417	4.595588	0.003365428
6100	-65.77805	-70.46103	4.682979	0.003083805
6110	-64.32748	-68.85913	4.531652	0.003587627
6120	-64.33799	-68.87601	4.538022	0.003564848
6130	-64.4282	-68.99286	4.564661	0.003471137
6140	-64.70816	-69.13861	4.430453	0.003969699
6150	-64.61581	-69.20981	4.594008	0.00337075
6160	-64.37276	-68.85909	4.486326	0.003753981
6170	-64.41693	-68.89178	4.474851	0.003797306
6180	-64.4095	-68.97008	4.560582	0.003485325
6190	-65.79175	-70.13618	4.344426	0.004326317
6200	-64.37611	-68.92816	4.552045	0.003515204
6210	-65.46076	-70.12526	4.664501	0.003141318
6220	-64.41073	-68.97159	4.560863	0.003484344
6230	-64.46068	-69.03166	4.570978	0.003449279
6240	-64.36024	-68.85063	4.490392	0.003738751
6250	-64.79728	-69.21797	4.420692	0.004008636
6260	-64.56299	-69.15006	4.587073	0.003394207
6270	-64.64428	-69.08242	4.438138	0.003939309
6280	-64.38442	-68.86737	4.482945	0.003766694
6290	-64.39226	-68.94868	4.556422	0.003499851
6300	-65.03694	-69.43507	4.398136	0.004100083
6310	-64.32265	-68.83315	4.510497	0.003664332
6320	-64.34267	-68.84001	4.497332	0.003712893
6330	-64.32481	-68.85425	4.529435	0.003595589
6340	-65.36825	-69.74055	4.372294	0.004207417
6350	-64.47075	-69.04353	4.572782	0.00344306
6360	-64.34187	-68.83957	4.497704	0.00371151
6370	-64.80716	-69.22683	4.419665	0.004012753
6380	-64.792	-69.21324	4.421244	0.004006422
6390	-64.32147	-68.84717	4.5257	0.003609043
6400	-64.45921	-68.92533	4.466117	0.003830618
6410	-65.17988	-69.56629	4.386407	0.004148455
6420	-64.34245	-68.83989	4.497433	0.003712515
6430	-64.46389	-68.92913	4.465236	0.003833993
6440	-64.32121	-68.83361	4.512396	0.003657379
6450	-65.22004	-69.60333	4.383283	0.004161433
6460	-64.40718	-68.96723	4.560048	0.003487185
6470	-64.89112	-69.51382	4.622691	0.003275439
6480	-64.47469	-69.04816	4.573471	0.003440691
6490	-65.73116	-70.07931	4.348156	0.004310212
6500	-64.63395	-69.23019	4.596242	0.003363228
6510	-64.32737	-68.85894	4.531569	0.003587925
6520	-64.85096	-69.47	4.619042	0.003287413
6530	-65.08163	-69.47599	4.394358	0.004115604
6540	-65.34047	-69.99727	4.656797	0.003165612
6550	-65.33038	-69.98651	4.656129	0.003167725
6560	-64.96417	-69.59317	4.629003	0.003254831
6570	-65.52978	-69.89091	4.361129	0.004254656
6580	-64.48824	-68.9491	4.46086	0.003850807
6590	-65.43853	-70.10164	4.66311	0.003145688
6600	-66.01699	-70.34815	4.331158	0.004384101
6610	-64.78318	-69.39572	4.612545	0.003308842
6620	-64.78053	-69.39281	4.612282	0.003309713
6630	-64.32898	-68.86173	4.532743	0.003583714
6640	-64.37715	-68.9295	4.552345	0.003514149
6650	-64.80747	-69.42239	4.614926	0.003300973
6660	-64.37343	-68.92469	4.55126	0.003517968
6670	-65.02125	-69.42074	4.399488	0.004094541
6680	-64.52392	-68.97889	4.454974	0.003873542
6690	-67.25358	-71.52322	4.269645	0.00466225
6700	-66.136	-70.83743	4.701429	0.003027431
6710	-64.41104	-68.88725	4.476205	0.003792167
6720	-64.3773	-68.86227	4.48497	0.003759076
6730	-64.74513	-69.35381	4.608682	0.003321649
6740	-64.51355	-69.09339	4.579844	0.003418832
6750	-64.74534	-69.35404	4.608703	0.003321577
6760	-64.64411	-69.08227	4.438159	0.003939224
6770	-64.33518	-68.87173	4.536548	0.003570107
6780	-64.40941	-68.96997	4.560561	0.003485396
6790	-65.16443	-69.80904	4.644609	0.003204428
6800	-64.43951	-68.90951	4.469996	0.003815787
6810	-64.87135	-69.49226	4.620912	0.003281272
6820	-64.31916	-68.83933	4.520173	0.003629047
6830	-64.86459	-69.27849	4.413892	0.004035987
6840	-64.49637	-68.95584	4.459468	0.003856171
6850	-64.4831	-68.94486	4.461757	0.003847356
6860	-64.64284	-69.08116	4.43832	0.003938591
6870	-64.32267	-68.83315	4.510475	0.003664412
6880	-64.40027	-68.87907	4.478799	0.003782344
6890	-65.23555	-69.88523	4.649679	0.003188224
6900	-64.46279	-69.03415	4.571361	0.003447958
6910	-64.35754	-68.84888	4.491346	0.003735182
6920	-64.3221	-68.84865	4.526548	0.003605987
6930	-64.36784	-68.8557	4.487863	0.003748216
6940	-64.93279	-69.55913	4.62634	0.003263511
6950	-68.61579	-72.83043	4.214646	0.004925849
6960	-64.79602	-69.21685	4.420823	0.004008112
6970	-64.76445	-69.18862	4.424176	0.003994694
6980	-65.23989	-69.88987	4.649982	0.003187259
6990	-64.37718	-68.92954	4.552354	0.003514118
7000	-64.46573	-69.03761	4.571889	0.003446136
7010	-64.33975	-68.83846	4.498716	0.003707757
7020	-64.32598	-68.83322	4.507238	0.003676295
7030	-64.47279	-68.93639	4.463597	0.003840282
7040	-64.4752	-68.93836	4.463161	0.003841956
7050	-64.49814	-68.95731	4.45917	0.003857321
7060	-64.80596	-69.22575	4.41979	0.004012254
7070	-64.47405	-69.04741	4.57336	0.003441071
7080	-65.09028	-69.48392	4.393638	0.004118565
7090	-67.0475	-71.32641	4.278911	0.004619248
7100	-65.43875	-69.80608	4.367327	0.004228367
7110	-67.54814	-71.80505	4.256903	0.004722036
7120	-64.33179	-68.86637	4.53458	0.003577136
7130	-65.21001	-69.59407	4.384058	0.004158213
7140	-65.45808	-69.82407	4.365992	0.004234017
7150	-64.94681	-69.57435	4.627538	0.003259603
7160	-65.00927	-69.64199	4.632716	0.003242767
7170	-66.13666	-70.4611	4.324446	0.004413628
7180	-64.32702	-68.85831	4.531295	0.003588907
7190	-64.43525	-68.90612	4.470876	0.00381243
7200	-64.32136	-68.8469	4.525541	0.003609619
7210	-69.78048	-73.95414	4.173657	0.00513195
7220	-65.27365	-69.92596	4.652311	0.003179845
7230	-64.78556	-69.39834	4.612781	0.00330806
7240	-65.73654	-70.08436	4.347822	0.004311651
7250	-64.73624	-69.16351	4.42727	0.003982355
7260	-64.32544	-68.83314	4.507697	0.003674607
7270	-64.5967	-69.18828	4.591578	0.003378949
7280	-64.76054	-69.18514	4.424598	0.003993007
7290	-64.5722	-69.16053	4.588334	0.003389929
7300	-64.52133	-69.10237	4.581039	0.003414747
7310	-66.86581	-71.15316	4.287351	0.004580424
7320	-64.69871	-69.13026	4.431549	0.003965349
7330	-64.56568	-69.15312	4.587443	0.00339295
7340	-64.35663	-68.84831	4.491673	0.003733963
7350	-64.93437	-69.34163	4.40726	0.004062844
7360	-65.31243	-69.96736	4.654933	0.003171516
7370	-64.31968	-68.84198	4.522301	0.003621333
7380	-66.66911	-70.96592	4.296809	0.004537307
7390	-65.18369	-69.5698	4.386108	0.004149695
7400	-64.42316	-68.89662	4.473461	0.003802589
7410	-64.89154	-69.51427	4.622728	0.003275317
7420	-64.37437	-68.86021	4.485841	0.003755804
7430	-66.05603	-70.38497	4.328945	0.004393815
7440	-65.12304	-69.7646	4.641557	0.003214225
7450	-64.65886	-69.25806	4.599203	0.003353283
7460	-64.32012	-68.83446	4.514337	0.003650287
7470	-64.59047	-69.18123	4.590767	0.003381691
7480	-65.045	-69.68057	4.635569	0.003233529
7490	-64.35911	-68.9058	4.546689	0.003534084
7500	-64.49855	-69.07602	4.577469	0.003426962
7510	-64.40465	-68.88238	4.477725	0.003786409
7520	-64.32086	-68.83382	4.512956	0.003655331
7530	-64.94924	-69.35514	4.405894	0.004068399
7540	-64.34514	-68.84137	4.496231	0.003716983
7550	-64.56355	-69.1507	4.58715	0.003393945
7560	-64.72348	-69.32988	4.606403	0.003329226
7570	-64.67912	-69.11299	4.433864	0.003956181
7580	-64.67785	-69.11186	4.434016	0.003955578
7590	-65.72151	-70.40137	4.679854	0.003093457
7600	-65.43828	-69.80564	4.36736	0.004228229
7610	-64.40558	-68.88308	4.4775	0.003787259
7620	-64.34534	-68.84148	4.496144	0.003717304
7630	-64.77605	-69.38788	4.611834	0.003311195
7640	-65.35728	-69.73036	4.373081	0.004204107
7650	-64.51083	-68.9679	4.45707	0.003865429
7660	-64.60488	-69.04813	4.443249	0.003919224
7670	-64.65692	-69.09348	4.436563	0.003945516
7680	-64.57995	-69.16933	4.589377	0.003386396
7690	-64.35605	-68.90167	4.545612	0.003537892
7700	-66.0875	-70.78655	4.699049	0.003034643
7710	-65.3809	-69.75229	4.371391	0.004211217
7720	-64.46135	-69.03244	4.571099	0.003448862
7730	-64.81078	-69.23007	4.419293	0.004014248
7740	-65.4951	-70.16172	4.666621	0.003134663
7750	-64.42863	-68.90091	4.472274	0.003807106
7760	-64.41382	-68.97538	4.561559	0.003481919
7770	-64.33239	-68.83509	4.502705	0.003692996
7780	-64.49218	-68.95236	4.460181	0.003853422
7790	-65.89726	-70.58662	4.689365	0.003064174
7800	-64.32297	-68.85054	4.527573	0.00360229
7810	-65.86733	-70.2072	4.339875	0.004346054
7820	-64.3639	-68.85305	4.489147	0.003743405
7830	-64.42438	-68.98824	4.563859	0.003473922
7840	-65.7435	-70.09089	4.34739	0.004313514
7850	-64.68854	-69.29113	4.602591	0.003341942
7860	-64.3522	-68.89638	4.544185	0.003542943
7870	-64.31981	-68.83488	4.515063	0.003647638
7880	-64.56923	-69.15716	4.58793	0.0033913
7890	-65.84667	-70.18778	4.341108	0.004340697
7900	-66.13432	-70.4589	4.324575	0.004413059
7910	-64.3201	-68.83449	4.514388	0.003650102
7920	-64.51101	-69.09046	4.579449	0.003420183
7930	-64.76856	-69.19229	4.423733	0.003996463
7940	-65.01067	-69.6435	4.632829	0.003242401
7950	-64.7187	-69.32459	4.605892	0.003330926
7960	-64.37809	-68.86283	4.48474	0.00375994
7970	-64.32322	-68.83308	4.509859	0.003666672
7980	-65.02546	-69.42459	4.399124	0.004096035
7990	-64.63198	-69.22798	4.596002	0.003364035
8000	-64.73901	-69.16597	4.426962	0.003983579
8010	-65.13073	-69.77286	4.64213	0.003212383
8020	-64.37122	-68.92182	4.5506	0.003520288
8030	-64.44721	-69.01567	4.568459	0.003457979
8040	-64.43658	-69.00295	4.566373	0.003465199
8050	-64.45889	-68.92507	4.466177	0.003830387
8060	-66.78868	-71.0797	4.291019	0.004563658
8070	-65.10598	-69.49832	4.392344	0.0041239
8080	-64.331	-68.86509	4.534086	0.003578905
8090	-64.49044	-68.95092	4.46048	0.00385227
8100	-64.73414	-69.34167	4.607532	0.003325468
8110	-65.5201	-70.18825	4.668145	0.003129891
8120	-64.60272	-69.04626	4.443539	0.003918088
8130	-66.77572	-71.06736	4.29164	0.004560825
8140	-64.53767	-69.12114	4.583475	0.003406442
8150	-64.54921	-69.00031	4.4511	0.003888576
8160	-64.32163	-68.83342	4.511789	0.0036596
8170	-64.65526	-69.09203	4.436768	0.003944707
8180	-64.479	-68.94148	4.462482	0.003844566
8190	-66.18488	-70.50668	4.321799	0.004425324
8200	-65.70452	-70.38342	4.678901	0.003096404
8210	-64.40891	-68.88562	4.476705	0.003790272
8220	-65.1843	-69.57036	4.38606	0.004149893
8230	-69.34673	-74.16328	4.816548	0.002698228
8240	-64.91789	-69.32668	4.408792	0.004056623
8250	-64.72471	-69.15327	4.428565	0.003977202
8260	-66.87906	-71.61341	4.734342	0.00292941
8270	-64.40032	-68.95875	4.558423	0.003492855
8280	-64.73906	-69.16602	4.426956	0.003983605
8290	-65.16824	-69.55557	4.387326	0.004144646
8300	-64.36975	-68.85701	4.487257	0.003750489
8310	-68.23607	-72.46513	4.229063	0.004855343
8320	-64.65706	-69.0936	4.436546	0.003945586
8330	-64.63682	-69.23341	4.596589	0.003362061
8340	-64.49818	-68.95734	4.459164	0.003857345
8350	-64.40357	-68.88156	4.477986	0.003785421
8360	-64.32957	-68.83409	4.504524	0.003686286
8370	-64.38238	-68.9362	4.553812	0.003508999
8380	-65.46618	-70.13102	4.664838	0.00314026
8390	-64.54085	-68.99321	4.452356	0.003883693
8400	-66.84936	-71.13749	4.288129	0.004576862
8410	-65.17253	-69.81772	4.645198	0.003202544
8420	-64.75434	-69.36397	4.609633	0.003318492
8430	-64.40162	-68.88008	4.478465	0.003783607
8440	-64.33005	-68.86352	4.533471	0.003581106
8450	-65.5752	-69.93332	4.358119	0.004267483
8460	-64.76041	-69.18502	4.424613	0.003992948
8470	-64.32856	-68.83379	4.505228	0.003683689
8480	-65.18236	-69.56857	4.386212	0.004149263
8490	-64.40743	-68.96754	4.560106	0.003486984
8500	-64.52865	-68.98288	4.454232	0.003876417
8510	-64.4075	-68.96762	4.560122	0.003486928
8520	-65.28111	-69.93393	4.652819	0.003178227
8530	-64.45551	-68.92234	4.466824	0.003827909
8540	-67.41067	-72.16549	4.754822	0.002870025
8550	-64.48236	-69.05715	4.574788	0.003436161
8560	-64.41129	-68.97228	4.560991	0.003483899
8570	-64.34293	-68.84014	4.497215	0.003713327
8580	-66.71838	-71.01279	4.294407	0.00454822
8590	-64.32195	-68.8483	4.526351	0.003606696
8600	-65.65769	-70.01047	4.352781	0.004290324
8610	-64.32423	-68.83305	4.508824	0.003670469
8620	-64.38374	-68.86687	4.483136	0.003765976
8630	-65.44819	-69.81486	4.366674	0.004231131
8640	-64.35397	-68.84663	4.492658	0.003730285
8650	-64.3207	-68.84519	4.524496	0.003613392
8660	-67.75309	-72.00144	4.248349	0.004762602
8670	-64.46901	-69.04148	4.572474	0.003444121
8680	-64.8689	-69.28237	4.413472	0.004037685
8690	-64.55491	-69.00517	4.450257	0.003891856
8700	-64.36524	-68.85395	4.488703	0.00374507
8710	-64.86764	-69.48821	4.620574	0.003282381
8720	-64.96523	-69.36967	4.404442	0.004074307
8730	-64.40935	-68.9699	4.560549	0.00348544
8740	-64.37834	-68.93102	4.552683	0.003512965
8750	-64.33264	-68.86774	4.535099	0.003575283
8760	-65.68521	-70.36302	4.677812	0.003099779
8770	-65.1006	-69.74047	4.639867	0.00321966
8780	-64.58127	-69.17082	4.589553	0.003385801
8790	-64.35228	-68.84558	4.493305	0.003727874
8800	-64.67843	-69.11237	4.433947	0.003955852
8810	-64.42835	-68.90068	4.472335	0.003806872
8820	-65.63354	-69.98786	4.354327	0.004283694
8830	-64.6486	-69.08619	4.437597	0.003941441
8840	-67.09822	-71.37483	4.276601	0.00462993
8850	-64.39912	-68.87821	4.479085	0.003781263
8860	-64.33119	-68.86539	4.534205	0.003578478
8870	-64.40701	-68.96701	4.560007	0.003487328
8880	-64.6817	-69.11525	4.433556	0.003957398
8890	-66.98331	-71.72183	4.738526	0.002917178
8900	-64.46028	-69.03118	4.570904	0.003449534
8910	-64.32263	-68.84983	4.527195	0.003603653
8920	-64.32424	-68.85313	4.528892	0.003597543
8930	-65.3727	-70.0316	4.658905	0.003158944
8940	-64.36723	-68.85529	4.488055	0.003747495
8950	-64.35167	-68.84521	4.493543	0.003726985
8960	-64.54237	-68.9945	4.452126	0.003884587
8970	-65.22234	-69.87109	4.648753	0.003191177
8980	-64.79405	-69.40767	4.613618	0.003305291
8990	-65.3489	-70.00625	4.657352	0.003163856
9000	-65.50641	-69.86911	4.362698	0.004247985
9010	-64.32701	-68.83341	4.5064	0.003679374
9020	-67.60395	-71.8585	4.25455	0.004733161
9030	-64.49889	-68.95793	4.459045	0.003857805
9040	-64.43314	-68.99881	4.565677	0.00346761
9050	-64.53033	-69.11272	4.582393	0.00341013
9060	-66.63286	-70.93145	4.298592	0.004529228
9070	-64.47641	-68.93935	4.462944	0.00384279
9080	-65.14063	-69.78349	4.642864	0.003210027
9090	-64.80576	-69.42052	4.61476	0.003301519
9100	-67.23361	-71.98184	4.748228	0.002889014
9110	-64.32953	-68.86266	4.533122	0.003582356
9120	-64.32166	-68.84762	4.525966	0.003608086
9130	-64.48672	-68.94784	4.461124	0.003849792
9140	-64.94045	-69.56744	4.626996	0.00326137
9150	-64.65508	-69.25385	4.598762	0.003354763
9160	-65.31827	-69.69419	4.375912	0.004192223
9170	-64.32015	-68.8436	4.523451	0.00361717
9180	-64.49311	-68.95313	4.460024	0.003854029
9190	-64.59944	-69.04342	4.443982	0.003916355
9200	-64.6995	-69.13095	4.431457	0.003965714
9210	-65.30406	-69.68102	4.376956	0.004187846
9220	-64.72138	-69.15032	4.428941	0.003975705
9230	-64.97722	-69.38058	4.403365	0.004078698
9240	-65.00261	-69.40372	4.401115	0.004087885
9250	-64.60529	-69.04848	4.443195	0.003919436
9260	-64.58623	-69.03202	4.445789	0.003909283
9270	-64.45879	-68.92499	4.466197	0.003830313
9280	-65.75617	-70.10278	4.346608	0.00431689
9290	-64.51994	-68.97555	4.455603	0.003871105
9300	-64.32036	-68.84424	4.523877	0.00361563
9310	-66.75792	-71.05041	4.292496	0.004556922
9320	-64.67226	-69.27301	4.60075	0.003348099
9330	-65.08379	-69.47797	4.394177	0.004116345
9340	-64.34722	-68.84256	4.495342	0.003720286
9350	-67.9576	-72.19764	4.240041	0.004802332
9360	-64.68849	-69.12124	4.432749	0.003960592
9370	-64.54473	-68.9965	4.45177	0.00388597
9380	-64.71902	-69.14823	4.429209	0.003974639
9390	-64.52044	-68.97596	4.455524	0.00387141
9400	-68.71089	-73.50888	4.797992	0.002748763
9410	-64.3778	-68.86262	4.484825	0.003759619
9420	-64.93052	-69.33814	4.407616	0.004061398
9430	-64.33043	-68.86415	4.533718	0.003580222
9440	-64.3676	-68.91708	4.549482	0.003524225
9450	-64.38752	-68.86962	4.482098	0.003769885
9460	-66.95867	-71.24167	4.283004	0.004600378
9470	-65.25587	-69.63642	4.380553	0.004172812
9480	-64.32023	-68.84385	4.523622	0.003616553
9490	-64.53923	-68.99183	4.452603	0.003882736
9500	-64.32149	-68.83348	4.511996	0.003658844
9510	-64.35949	-68.90631	4.54682	0.00353362
9520	-65.48022	-69.84469	4.364475	0.004240443
9530	-64.69761	-69.30121	4.603598	0.003338578
9540	-64.72663	-69.33337	4.606739	0.003328109
9550	-64.34082	-68.83902	4.498199	0.003709675
9560	-64.41106	-68.88726	4.4762	0.003792187
9570	-64.41106	-68.88726	4.4762	0.003792187
9580	-66.36475	-70.67695	4.312199	0.004468012
9590	-64.61869	-69.06011	4.441421	0.003926397
9600	-64.55926	-69.00888	4.44962	0.003894335
9610	-64.45551	-68.92233	4.466825	0.003827905
9620	-64.46676	-69.03883	4.572074	0.003445499
9630	-64.54142	-68.99369	4.45227	0.003884029
9640	-64.90866	-69.31832	4.409659	0.004053108
9650	-64.56345	-69.01246	4.449011	0.003896708
9660	-64.32151	-68.83347	4.511969	0.003658942
9670	-64.85119	-69.47026	4.619064	0.003287342
9680	-64.31924	-68.83992	4.520682	0.003627199
9690	-64.32711	-68.83343	4.506319	0.003679674
9700	-64.92021	-69.54546	4.625252	0.003267063
9710	-64.67551	-69.27663	4.601122	0.003346855
9720	-66.12725	-70.45222	4.324966	0.004411334
9730	-64.5547	-69.14061	4.585916	0.003398135
9740	-64.51788	-69.09839	4.580512	0.00341655
9750	-65.36213	-69.73486	4.372733	0.004205571
9760	-64.46657	-68.93131	4.464737	0.003835907
9770	-65.13849	-69.52819	4.3897	0.004134816
9780	-64.37746	-68.86238	4.484924	0.003759247
9790	-64.32899	-68.83391	4.504927	0.003684799
9800	-65.36797	-70.02656	4.658598	0.003159915
9810	-64.3801	-68.93328	4.55318	0.003511219
9820	-64.32881	-68.83386	4.505054	0.003684331
9830	-64.6379	-69.23461	4.596719	0.003361625
9840	-65.27537	-69.92779	4.652428	0.003179472
9850	-64.34742	-68.88972	4.542298	0.003549637
9860	-64.94746	-69.35351	4.406057	0.004067735
9870	-64.71089	-69.31594	4.60505	0.003333734
9880	-65.99573	-70.69018	4.69445	0.003048632
